,x,y,Z,DeltaPressure
1250,-6024.439999999944,8900.629999999888,-2565.99,-940.5600000000003
1251,-6024.439999999944,8900.629999999888,-2565.99,-64.10999999999967
1252,-6024.439999999944,8900.629999999888,-2565.99,-19.550000000000182
1253,-6024.439999999944,8900.629999999888,-2565.99,-72.33000000000084
1254,-6024.439999999944,8900.629999999888,-2565.99,-73.46000000000005
1255,-6024.439999999944,8900.629999999888,-2565.99,-96.41000000000076
1256,-6024.439999999944,8900.629999999888,-2565.99,-261.4800000000005
1257,-6024.439999999944,8900.629999999888,-2565.99,-52.780000000000655
1258,-6024.439999999944,8900.629999999888,-2565.99,-53.909999999999854
1259,-6024.439999999944,8900.629999999888,-2565.99,-76.86000000000058
1260,-6024.439999999944,8900.629999999888,-2565.99,-241.9300000000003
1261,-6024.439999999944,8900.629999999888,-2565.99,-1.1299999999991996
1262,-6024.439999999944,8900.629999999888,-2565.99,-24.079999999999927
1263,-6024.439999999944,8900.629999999888,-2565.99,-189.14999999999958
1264,-6024.439999999944,8900.629999999888,-2565.99,-22.95000000000073
1265,-6024.439999999944,8900.629999999888,-2565.99,-188.0200000000004
1266,-6024.439999999944,8900.629999999888,-2565.99,-165.0699999999997
1267,-1651.2399999999911,11514.719999999741,-2623.52,-71.75
1268,-1651.2399999999911,11514.719999999741,-2623.52,-1189.16
1269,-1651.2399999999911,11514.719999999741,-2623.52,-1117.41
1270,-1651.2399999999911,11514.719999999741,-2623.52,-406.6899999999996
1271,-1651.2399999999911,11514.719999999741,-2623.52,-797.79
1272,-1651.2399999999911,11514.719999999741,-2623.52,-1044.0
1273,-1651.2399999999911,11514.719999999741,-2623.52,-1107.91
1274,-1651.2399999999911,11514.719999999741,-2623.52,-1183.71
1275,-1651.2399999999911,11514.719999999741,-2623.52,-391.10000000000036
1276,-1651.2399999999911,11514.719999999741,-2623.52,-637.3100000000004
1277,-1651.2399999999911,11514.719999999741,-2623.52,-701.2200000000003
1278,-1651.2399999999911,11514.719999999741,-2623.52,-777.0200000000003
1279,-1651.2399999999911,11514.719999999741,-2623.52,-246.21000000000004
1280,-1651.2399999999911,11514.719999999741,-2623.52,-310.1199999999999
1281,-1651.2399999999911,11514.719999999741,-2623.52,-385.9200000000001
1282,-1651.2399999999911,11514.719999999741,-2623.52,-63.909999999999854
1283,-1651.2399999999911,11514.719999999741,-2623.52,-139.71000000000004
1284,-1651.2399999999911,11514.719999999741,-2623.52,-75.8000000000002
1285,-4119.6599999999735,6528.929999999702,-2413.37,-1191.6999999999996
1286,-4119.6599999999735,6528.929999999702,-2413.37,-1749.83
1287,-4119.6599999999735,6528.929999999702,-2413.37,-558.1300000000001
1288,-4119.6599999999735,6528.929999999702,-2413.37,-123.11999999999986
1289,-4119.6599999999735,6528.929999999702,-2413.37,-206.5900000000001
1290,-4119.6599999999735,6528.929999999702,-2413.37,-193.75
1291,-4119.6599999999735,6528.929999999702,-2413.37,-781.9000000000003
1292,-4119.6599999999735,6528.929999999702,-2413.37,-83.47000000000025
1293,-4119.6599999999735,6528.929999999702,-2413.37,-70.63000000000011
1294,-4119.6599999999735,6528.929999999702,-2413.37,-658.7800000000002
1295,-4119.6599999999735,6528.929999999702,-2413.37,-278.05999999999995
1296,-4119.6599999999735,6528.929999999702,-2413.37,-265.2199999999998
1297,-4119.6599999999735,6528.929999999702,-2413.37,-853.3699999999999
1298,-4119.6599999999735,6528.929999999702,-2413.37,-575.31
1299,-4119.6599999999735,6528.929999999702,-2413.37,-588.1500000000002
1300,-2924.169999999984,9244.299999999814,-2505.05,-1932.3800000000006
1301,-2924.169999999984,9244.299999999814,-2505.05,-1258.3000000000004
1302,-2924.169999999984,9244.299999999814,-2505.05,-368.6100000000006
1303,-2924.169999999984,9244.299999999814,-2505.05,-168.15999999999985
1304,-2924.169999999984,9244.299999999814,-2505.05,-223.98000000000042
1305,-2924.169999999984,9244.299999999814,-2505.05,-319.2800000000006
1306,-2924.169999999984,9244.299999999814,-2505.05,-55.82000000000062
1307,-2924.169999999984,9244.299999999814,-2505.05,-151.12000000000083
1308,-2924.169999999984,9244.299999999814,-2505.05,-95.30000000000021
1309,-4275.210000000021,6979.959999999965,-2387.76,-1153.8799999999997
1310,-4275.210000000021,6979.959999999965,-2387.76,-780.6399999999999
1311,-4275.210000000021,6979.959999999965,-2387.76,-98.40999999999985
1312,-4275.210000000021,6979.959999999965,-2387.76,-18.390000000000327
1313,-4275.210000000021,6979.959999999965,-2387.76,-18.41000000000031
1314,-4304.869999999995,9375.610000000335,-2503.89,-1272.3200000000004
1315,-4304.869999999995,9375.610000000335,-2503.89,-2225.21
1316,-4304.869999999995,9375.610000000335,-2503.89,-952.8899999999994
1317,-4304.869999999995,9375.610000000335,-2503.89,-459.04
1318,-4304.869999999995,9375.610000000335,-2503.89,-822.71
1319,-4304.869999999995,9375.610000000335,-2503.89,-941.65
1320,-4304.869999999995,9375.610000000335,-2503.89,-894.71
1321,-4304.869999999995,9375.610000000335,-2503.89,-1027.12
1322,-4304.869999999995,9375.610000000335,-2503.89,-363.6700000000001
1323,-4304.869999999995,9375.610000000335,-2503.89,-482.6100000000001
1324,-4304.869999999995,9375.610000000335,-2503.89,-435.6700000000001
1325,-4304.869999999995,9375.610000000335,-2503.89,-568.0799999999998
1326,-4304.869999999995,9375.610000000335,-2503.89,-118.94000000000004
1327,-4304.869999999995,9375.610000000335,-2503.89,-72.0
1328,-4304.869999999995,9375.610000000335,-2503.89,-204.40999999999985
1329,-4304.869999999995,9375.610000000335,-2503.89,-85.4699999999998
1330,-4304.869999999995,9375.610000000335,-2503.89,-132.40999999999985
1331,-6796.0,2921.6500000003725,-2567.83,-996.9699999999992
1332,-6796.0,2921.6500000003725,-2567.83,-3056.51
1333,-6796.0,2921.6500000003725,-2567.83,-2059.5400000000004
1334,-6796.0,2921.6500000003725,-2567.83,-1005.0099999999996
1335,-6796.0,2921.6500000003725,-2567.83,-967.2999999999997
1336,-6796.0,2921.6500000003725,-2567.83,-998.6499999999997
1337,-6796.0,2921.6500000003725,-2567.83,-685.4099999999999
1338,-6796.0,2921.6500000003725,-2567.83,-1332.6699999999996
1339,-6796.0,2921.6500000003725,-2567.83,-327.6599999999998
1340,-6796.0,2921.6500000003725,-2567.83,-31.34999999999991
1341,-6796.0,2921.6500000003725,-2567.83,-365.36999999999983
1342,-6796.0,2921.6500000003725,-2567.83,-334.02
1343,-6796.0,2921.6500000003725,-2567.83,-647.2599999999998
1344,-4839.959999999963,3954.900000000373,-2525.61,-1446.0500000000006
1345,-4839.959999999963,3954.900000000373,-2525.61,-2542.84
1346,-4839.959999999963,3954.900000000373,-2525.61,-1096.7899999999997
1347,-4839.959999999963,3954.900000000373,-2525.61,-252.1600000000008
1348,-4839.959999999963,3954.900000000373,-2525.61,-1620.1100000000006
1349,-4839.959999999963,3954.900000000373,-2525.61,-1446.0500000000006
1350,-4839.959999999963,3954.900000000373,-2525.61,-1182.1800000000005
1351,-4839.959999999963,3954.900000000373,-2525.61,-1906.5200000000007
1352,-4839.959999999963,3954.900000000373,-2525.61,-1367.9499999999996
1353,-4839.959999999963,3954.900000000373,-2525.61,-1193.89
1354,-4839.959999999963,3954.900000000373,-2525.61,-930.0199999999996
1355,-4839.959999999963,3954.900000000373,-2525.61,-1654.3599999999994
1356,-4839.959999999963,3954.900000000373,-2525.61,-286.4099999999998
1357,-4839.959999999963,3954.900000000373,-2525.61,-460.4699999999999
1358,-4839.959999999963,3954.900000000373,-2525.61,-724.3400000000001
1359,-4924.109999999986,3483.030000000261,-2545.8,-1160.2600000000002
1360,-4924.109999999986,3483.030000000261,-2545.8,-2369.36
1361,-4924.109999999986,3483.030000000261,-2545.8,-1209.0999999999995
1362,-4924.109999999986,3483.030000000261,-2545.8,-171.5
1363,-4924.109999999986,3483.030000000261,-2545.8,-1277.4700000000005
1364,-4924.109999999986,3483.030000000261,-2545.8,-1286.79
1365,-4924.109999999986,3483.030000000261,-2545.8,-1215.6899999999996
1366,-4924.109999999986,3483.030000000261,-2545.8,-1637.91
1367,-4924.109999999986,3483.030000000261,-2545.8,-1105.9700000000003
1368,-4924.109999999986,3483.030000000261,-2545.8,-1115.29
1369,-4924.109999999986,3483.030000000261,-2545.8,-1044.1899999999996
1370,-4924.109999999986,3483.030000000261,-2545.8,-1466.41
1371,-4924.109999999986,3483.030000000261,-2545.8,-9.319999999999707
1372,-4924.109999999986,3483.030000000261,-2545.8,-360.4399999999996
1373,-4924.109999999986,3483.030000000261,-2545.8,-351.11999999999983
1374,-4924.109999999986,3483.030000000261,-2545.8,-422.22000000000025
1375,-7617.2299999999805,1228.7400000002235,-2647.98,-215.17000000000007
1376,-7617.2299999999805,1228.7400000002235,-2647.98,-1334.7600000000002
1377,-7617.2299999999805,1228.7400000002235,-2647.98,-1119.59
1378,-7617.2299999999805,1228.7400000002235,-2647.98,-183.6900000000005
1379,-7617.2299999999805,1228.7400000002235,-2647.98,-984.6900000000003
1380,-7617.2299999999805,1228.7400000002235,-2647.98,-1035.58
1381,-7617.2299999999805,1228.7400000002235,-2647.98,-998.38
1382,-7617.2299999999805,1228.7400000002235,-2647.98,-1206.6000000000004
1383,-7617.2299999999805,1228.7400000002235,-2647.98,-801.0
1384,-7617.2299999999805,1228.7400000002235,-2647.98,-851.8899999999994
1385,-7617.2299999999805,1228.7400000002235,-2647.98,-814.6899999999997
1386,-7617.2299999999805,1228.7400000002235,-2647.98,-1022.91
1387,-7617.2299999999805,1228.7400000002235,-2647.98,-50.88999999999942
1388,-7617.2299999999805,1228.7400000002235,-2647.98,-13.6899999999996
1389,-7617.2299999999805,1228.7400000002235,-2647.98,-221.90999999999985
1390,-7617.2299999999805,1228.7400000002235,-2647.98,-171.02000000000044
1391,-7617.2299999999805,1228.7400000002235,-2647.98,-208.22000000000025
1392,-8030.550000000047,1940.5599999995904,-2616.02,-694.4799999999997
1393,-8030.550000000047,1940.5599999995904,-2616.02,-1421.1800000000005
1394,-8030.550000000047,1940.5599999995904,-2616.02,-726.7000000000007
1395,-8030.550000000047,1940.5599999995904,-2616.02,-131.6199999999999
1396,-8030.550000000047,1940.5599999995904,-2616.02,-392.6700000000001
1397,-8030.550000000047,1940.5599999995904,-2616.02,-609.8999999999996
1398,-8030.550000000047,1940.5599999995904,-2616.02,-700.3299999999997
1399,-8030.550000000047,1940.5599999995904,-2616.02,-823.75
1400,-8030.550000000047,1940.5599999995904,-2616.02,-261.0500000000002
1401,-8030.550000000047,1940.5599999995904,-2616.02,-478.27999999999975
1402,-8030.550000000047,1940.5599999995904,-2616.02,-568.71
1403,-8030.550000000047,1940.5599999995904,-2616.02,-692.1300000000001
1404,-8030.550000000047,1940.5599999995904,-2616.02,-217.2299999999996
1405,-8030.550000000047,1940.5599999995904,-2616.02,-307.6599999999998
1406,-8030.550000000047,1940.5599999995904,-2616.02,-431.0799999999999
1407,-8030.550000000047,1940.5599999995904,-2616.02,-90.43000000000029
1408,-8030.550000000047,1940.5599999995904,-2616.02,-213.85000000000042
1409,-8030.550000000047,1940.5599999995904,-2616.02,-123.42000000000007
1410,-7510.819999999949,1009.8899999996647,-2660.96,-150.1000000000004
1411,-7510.819999999949,1009.8899999996647,-2660.96,-1373.67
1412,-7510.819999999949,1009.8899999996647,-2660.96,-1223.5699999999995
1413,-7510.819999999949,1009.8899999996647,-2660.96,-66.9399999999996
1414,-7510.819999999949,1009.8899999996647,-2660.96,-977.0
1415,-7510.819999999949,1009.8899999996647,-2660.96,-1052.59
1416,-7510.819999999949,1009.8899999996647,-2660.96,-1022.96
1417,-7510.819999999949,1009.8899999996647,-2660.96,-1346.4299999999996
1418,-7510.819999999949,1009.8899999996647,-2660.96,-910.0600000000003
1419,-7510.819999999949,1009.8899999996647,-2660.96,-985.6500000000003
1420,-7510.819999999949,1009.8899999996647,-2660.96,-956.0200000000003
1421,-7510.819999999949,1009.8899999996647,-2660.96,-1279.4899999999998
1422,-7510.819999999949,1009.8899999996647,-2660.96,-75.59000000000015
1423,-7510.819999999949,1009.8899999996647,-2660.96,-45.960000000000036
1424,-7510.819999999949,1009.8899999996647,-2660.96,-369.4299999999994
1425,-7510.819999999949,1009.8899999996647,-2660.96,-293.83999999999924
1426,-7510.819999999949,1009.8899999996647,-2660.96,-323.4699999999993
1427,-5781.819999999949,4452.129999999887,-2497.13,-882.3199999999997
1428,-5781.819999999949,4452.129999999887,-2497.13,-2766.55
1429,-5781.819999999949,4452.129999999887,-2497.13,-1884.23
1430,-5781.819999999949,4452.129999999887,-2497.13,-228.8099999999995
1431,-5781.819999999949,4452.129999999887,-2497.13,-1813.62
1432,-5781.819999999949,4452.129999999887,-2497.13,-1579.37
1433,-5781.819999999949,4452.129999999887,-2497.13,-1250.4499999999996
1434,-5781.819999999949,4452.129999999887,-2497.13,-2006.93
1435,-5781.819999999949,4452.129999999887,-2497.13,-1584.8100000000006
1436,-5781.819999999949,4452.129999999887,-2497.13,-1350.5600000000004
1437,-5781.819999999949,4452.129999999887,-2497.13,-1021.6400000000003
1438,-5781.819999999949,4452.129999999887,-2497.13,-1778.1200000000006
1439,-5781.819999999949,4452.129999999887,-2497.13,-193.31
1440,-5781.819999999949,4452.129999999887,-2497.13,-427.56
1441,-5781.819999999949,4452.129999999887,-2497.13,-756.48
1442,-5919.239999999992,2624.839999999851,-2587.65,-472.15999999999985
1443,-5919.239999999992,2624.839999999851,-2587.65,-1974.45
1444,-5919.239999999992,2624.839999999851,-2587.65,-1502.29
1445,-5919.239999999992,2624.839999999851,-2587.65,-555.3800000000001
1446,-5919.239999999992,2624.839999999851,-2587.65,-1446.7600000000002
1447,-5919.239999999992,2624.839999999851,-2587.65,-1411.7600000000002
1448,-5919.239999999992,2624.839999999851,-2587.65,-1392.9899999999998
1449,-5919.239999999992,2624.839999999851,-2587.65,-1769.1100000000006
1450,-5919.239999999992,2624.839999999851,-2587.65,-891.3800000000001
1451,-5919.239999999992,2624.839999999851,-2587.65,-856.3800000000001
1452,-5919.239999999992,2624.839999999851,-2587.65,-837.6099999999997
1453,-5919.239999999992,2624.839999999851,-2587.65,-1213.7300000000005
1454,-5919.239999999992,2624.839999999851,-2587.65,-322.35000000000036
1455,-5919.239999999992,2624.839999999851,-2587.65,-357.35000000000036
1456,-5919.239999999992,2624.839999999851,-2587.65,-376.12000000000086
1457,-7755.719999999972,3988.2699999995534,-2564.72,-471.23999999999984
1458,-7755.719999999972,3988.2699999995534,-2564.72,-2363.82
1459,-7755.719999999972,3988.2699999995534,-2564.72,-1892.58
1460,-7755.719999999972,3988.2699999995534,-2564.72,-1431.0299999999993
1461,-7755.719999999972,3988.2699999995534,-2564.72,-2244.84
1462,-7755.719999999972,3988.2699999995534,-2564.72,-1873.25
1463,-7755.719999999972,3988.2699999995534,-2564.72,-1666.34
1464,-7755.719999999972,3988.2699999995534,-2564.72,-1962.01
1465,-7755.719999999972,3988.2699999995534,-2564.72,-813.81
1466,-7755.719999999972,3988.2699999995534,-2564.72,-442.22000000000025
1467,-7755.719999999972,3988.2699999995534,-2564.72,-235.31000000000043
1468,-7755.719999999972,3988.2699999995534,-2564.72,-530.98
1469,-7755.719999999972,3988.2699999995534,-2564.72,-88.75999999999979
1470,-7755.719999999972,3988.2699999995534,-2564.72,-295.6699999999996
1471,-8015.300000000047,2804.1500000003725,-2602.0,-942.1999999999997
1472,-8015.300000000047,2804.1500000003725,-2602.0,-2182.87
1473,-8015.300000000047,2804.1500000003725,-2602.0,-1240.67
1474,-8015.300000000047,2804.1500000003725,-2602.0,-846.8999999999997
1475,-8015.300000000047,2804.1500000003725,-2602.0,-927.5899999999992
1476,-8015.300000000047,2804.1500000003725,-2602.0,-990.8399999999992
1477,-8015.300000000047,2804.1500000003725,-2602.0,-871.0099999999992
1478,-8015.300000000047,2804.1500000003725,-2602.0,-1578.0199999999993
1479,-8015.300000000047,2804.1500000003725,-2602.0,-80.68999999999959
1480,-8015.300000000047,2804.1500000003725,-2602.0,-143.9399999999996
1481,-8015.300000000047,2804.1500000003725,-2602.0,-24.10999999999968
1482,-8015.300000000047,2804.1500000003725,-2602.0,-731.1199999999999
1483,-8015.300000000047,2804.1500000003725,-2602.0,-63.25
1484,-8015.300000000047,2804.1500000003725,-2602.0,-650.4300000000002
1485,-8015.300000000047,2804.1500000003725,-2602.0,-587.1800000000002
1486,-8015.300000000047,2804.1500000003725,-2602.0,-707.0100000000003
1487,-4082.9899999999907,3801.339999999851,-2551.76,-633.7700000000004
1488,-4082.9899999999907,3801.339999999851,-2551.76,-3479.220000000001
1489,-4082.9899999999907,3801.339999999851,-2551.76,-2845.45
1490,-4082.9899999999907,3801.339999999851,-2551.76,-706.6299999999992
1491,-4082.9899999999907,3801.339999999851,-2551.76,-2106.38
1492,-4082.9899999999907,3801.339999999851,-2551.76,-2090.4299999999994
1493,-4082.9899999999907,3801.339999999851,-2551.76,-1971.8899999999994
1494,-4082.9899999999907,3801.339999999851,-2551.76,-2250.05
1495,-4082.9899999999907,3801.339999999851,-2551.76,-1399.7500000000007
1496,-4082.9899999999907,3801.339999999851,-2551.76,-1383.8000000000006
1497,-4082.9899999999907,3801.339999999851,-2551.76,-1265.2600000000002
1498,-4082.9899999999907,3801.339999999851,-2551.76,-1543.4200000000005
1499,-4082.9899999999907,3801.339999999851,-2551.76,-143.6700000000001
1500,-4082.9899999999907,3801.339999999851,-2551.76,-159.62000000000037
1501,-4082.9899999999907,3801.339999999851,-2551.76,-278.1600000000003
1502,-3856.5700000000065,3182.469999999739,-2616.3,-419.1700000000001
1503,-3856.5700000000065,3182.469999999739,-2616.3,-3099.700000000001
1504,-3856.5700000000065,3182.469999999739,-2616.3,-2680.53
1505,-3856.5700000000065,3182.469999999739,-2616.3,-541.4399999999996
1506,-3856.5700000000065,3182.469999999739,-2616.3,-2148.66
1507,-3856.5700000000065,3182.469999999739,-2616.3,-1808.1
1508,-3856.5700000000065,3182.469999999739,-2616.3,-1639.8399999999995
1509,-3856.5700000000065,3182.469999999739,-2616.3,-2236.14
1510,-3856.5700000000065,3182.469999999739,-2616.3,-1607.2200000000007
1511,-3856.5700000000065,3182.469999999739,-2616.3,-1266.6600000000005
1512,-3856.5700000000065,3182.469999999739,-2616.3,-1098.4
1513,-3856.5700000000065,3182.469999999739,-2616.3,-1694.7000000000005
1514,-3856.5700000000065,3182.469999999739,-2616.3,-87.48000000000002
1515,-3856.5700000000065,3182.469999999739,-2616.3,-428.04
1516,-3856.5700000000065,3182.469999999739,-2616.3,-596.3000000000002
1517,-8704.849999999977,1119.660000000149,-2660.15,-58.930000000000284
1518,-8704.849999999977,1119.660000000149,-2660.15,-966.7200000000003
1519,-8704.849999999977,1119.660000000149,-2660.15,-907.79
1520,-8704.849999999977,1119.660000000149,-2660.15,-39.139999999999425
1521,-8704.849999999977,1119.660000000149,-2660.15,-517.5699999999997
1522,-8704.849999999977,1119.660000000149,-2660.15,-783.2299999999997
1523,-8704.849999999977,1119.660000000149,-2660.15,-843.4899999999997
1524,-8704.849999999977,1119.660000000149,-2660.15,-1357.09
1525,-8704.849999999977,1119.660000000149,-2660.15,-478.4300000000003
1526,-8704.849999999977,1119.660000000149,-2660.15,-744.0900000000001
1527,-8704.849999999977,1119.660000000149,-2660.15,-804.3500000000003
1528,-8704.849999999977,1119.660000000149,-2660.15,-1317.9500000000007
1529,-8704.849999999977,1119.660000000149,-2660.15,-265.65999999999985
1530,-8704.849999999977,1119.660000000149,-2660.15,-325.92000000000013
1531,-8704.849999999977,1119.660000000149,-2660.15,-839.5200000000003
1532,-8704.849999999977,1119.660000000149,-2660.15,-60.26000000000022
1533,-8704.849999999977,1119.660000000149,-2660.15,-573.8600000000006
1534,-8704.849999999977,1119.660000000149,-2660.15,-513.6000000000004
1535,-6136.9799999999805,2934.929999999702,-2575.8,-480.65999999999985
1536,-6136.9799999999805,2934.929999999702,-2575.8,-2735.46
1537,-6136.9799999999805,2934.929999999702,-2575.8,-2254.8
1538,-6136.9799999999805,2934.929999999702,-2575.8,-2090.18
1539,-6136.9799999999805,2934.929999999702,-2575.8,-1778.58
1540,-6136.9799999999805,2934.929999999702,-2575.8,-1558.9
1541,-6136.9799999999805,2934.929999999702,-2575.8,-1474.6999999999994
1542,-6136.9799999999805,2934.929999999702,-2575.8,-2444.42
1543,-6136.9799999999805,2934.929999999702,-2575.8,-354.24000000000024
1544,-6136.9799999999805,2934.929999999702,-2575.8,-665.8400000000001
1545,-6136.9799999999805,2934.929999999702,-2575.8,-885.52
1546,-6136.9799999999805,2934.929999999702,-2575.8,-969.7200000000003
1547,-8420.48999999999,1679.6399999996647,-2632.0,-230.69999999999985
1548,-8420.48999999999,1679.6399999996647,-2632.0,-943.2300000000004
1549,-8420.48999999999,1679.6399999996647,-2632.0,-712.5300000000008
1550,-8420.48999999999,1679.6399999996647,-2632.0,-71.10000000000036
1551,-8420.48999999999,1679.6399999996647,-2632.0,-312.9499999999998
1552,-8420.48999999999,1679.6399999996647,-2632.0,-577.9700000000003
1553,-8420.48999999999,1679.6399999996647,-2632.0,-654.8999999999996
1554,-8420.48999999999,1679.6399999996647,-2632.0,-1044.8199999999997
1555,-8420.48999999999,1679.6399999996647,-2632.0,-241.84999999999943
1556,-8420.48999999999,1679.6399999996647,-2632.0,-506.86999999999983
1557,-8420.48999999999,1679.6399999996647,-2632.0,-583.7999999999993
1558,-8420.48999999999,1679.6399999996647,-2632.0,-973.7199999999992
1559,-8420.48999999999,1679.6399999996647,-2632.0,-265.02000000000044
1560,-8420.48999999999,1679.6399999996647,-2632.0,-341.9499999999998
1561,-8420.48999999999,1679.6399999996647,-2632.0,-731.8699999999999
1562,-8420.48999999999,1679.6399999996647,-2632.0,-76.92999999999937
1563,-8420.48999999999,1679.6399999996647,-2632.0,-466.84999999999945
1564,-8420.48999999999,1679.6399999996647,-2632.0,-389.9200000000001
1565,-7844.150000000023,2718.2000000001863,-2594.01,-1502.8100000000006
1566,-7844.150000000023,2718.2000000001863,-2594.01,-2606.56
1567,-7844.150000000023,2718.2000000001863,-2594.01,-1103.7499999999998
1568,-7844.150000000023,2718.2000000001863,-2594.01,-579.9799999999996
1569,-7844.150000000023,2718.2000000001863,-2594.01,-882.0699999999997
1570,-7844.150000000023,2718.2000000001863,-2594.01,-1001.6299999999997
1571,-7844.150000000023,2718.2000000001863,-2594.01,-918.7599999999992
1572,-7844.150000000023,2718.2000000001863,-2594.01,-1333.7999999999995
1573,-7844.150000000023,2718.2000000001863,-2594.01,-302.0900000000001
1574,-7844.150000000023,2718.2000000001863,-2594.01,-421.65000000000015
1575,-7844.150000000023,2718.2000000001863,-2594.01,-338.77999999999975
1576,-7844.150000000023,2718.2000000001863,-2594.01,-753.8200000000003
1577,-7844.150000000023,2718.2000000001863,-2594.01,-119.55999999999996
1578,-7844.150000000023,2718.2000000001863,-2594.01,-36.6899999999996
1579,-7844.150000000023,2718.2000000001863,-2594.01,-451.73
1580,-7844.150000000023,2718.2000000001863,-2594.01,-332.17000000000013
1581,-7844.150000000023,2718.2000000001863,-2594.01,-415.04000000000036
1582,-8192.729999999981,1786.7999999998135,-2628.42,-427.1799999999994
1583,-8192.729999999981,1786.7999999998135,-2628.42,-1134.5999999999995
1584,-8192.729999999981,1786.7999999998135,-2628.42,-707.4200000000003
1585,-8192.729999999981,1786.7999999998135,-2628.42,-97.88000000000014
1586,-8192.729999999981,1786.7999999998135,-2628.42,-305.1400000000003
1587,-8192.729999999981,1786.7999999998135,-2628.42,-566.9700000000003
1588,-8192.729999999981,1786.7999999998135,-2628.42,-654.1700000000002
1589,-8192.729999999981,1786.7999999998135,-2628.42,-967.08
1590,-8192.729999999981,1786.7999999998135,-2628.42,-207.26000000000028
1591,-8192.729999999981,1786.7999999998135,-2628.42,-469.09000000000015
1592,-8192.729999999981,1786.7999999998135,-2628.42,-556.29
1593,-8192.729999999981,1786.7999999998135,-2628.42,-869.1999999999997
1594,-8192.729999999981,1786.7999999998135,-2628.42,-261.8299999999999
1595,-8192.729999999981,1786.7999999998135,-2628.42,-349.02999999999975
1596,-8192.729999999981,1786.7999999998135,-2628.42,-661.9399999999996
1597,-8192.729999999981,1786.7999999998135,-2628.42,-87.19999999999979
1598,-8192.729999999981,1786.7999999998135,-2628.42,-400.1099999999997
1599,-8192.729999999981,1786.7999999998135,-2628.42,-312.9099999999998
1600,-7326.7700000000195,5059.099999999628,-2537.31,-2574.03
1601,-7326.7700000000195,5059.099999999628,-2537.31,-2481.07
1602,-7326.7700000000195,5059.099999999628,-2537.31,-323.27999999999975
1603,-7326.7700000000195,5059.099999999628,-2537.31,-464.3499999999999
1604,-7326.7700000000195,5059.099999999628,-2537.31,-115.27999999999977
